"","Ptt","RDate","Period","T2460","T2224","T2022","T1820","T1618","T1416","T1214","T1012","T810","T68","T46","T04","Species"
"1004",113557,"6/25/13 5:00",5,54,2.5,2.8,2.8,3,3.9,3.7,11.5,14.5,1.2,0,0,"Sperm whale"
"1005",113557,"6/26/13 11:00",11,22.9,3.3,3.3,3.7,3.9,4.2,4.1,7,35.4,12.2,0,0,"Sperm whale"
"1006",113557,"6/26/13 17:00",17,38.1,2.8,3,3.1,3.3,3.9,5.9,7.6,31.3,0.9,0,0,"Sperm whale"
"1007",113557,"6/26/13 23:00",23,83.7,1.1,0.7,1.1,1.5,1.9,4.4,2.6,3,0,0,0,"Sperm whale"
"1008",113557,"6/26/13 5:00",5,20.5,3.9,3.5,4.1,5.3,6.5,8.2,19.5,26.4,2,0,0,"Sperm whale"
"1009",113557,"6/27/13 11:00",11,18.6,2.6,3.3,3.7,3.9,4.4,4.4,9.8,39.5,9.8,0,0,"Sperm whale"
"1010",113557,"6/27/13 17:00",17,22.8,3.1,3.5,3.5,3.9,4.3,6,14.9,31,7.2,0,0,"Sperm whale"
"1011",113557,"6/27/13 23:00",23,76.6,1,1,1.3,1.6,2.3,14.3,1.9,0,0,0,0,"Sperm whale"
"1012",113557,"6/27/13 5:00",5,32.3,3.3,3.5,4.2,4.7,7.4,7.8,15.8,16.5,4.6,0,0,"Sperm whale"
"1013",113557,"6/28/13 11:00",11,21.1,3.3,3.3,4,4.6,4.9,9.2,14.4,30.7,4.6,0,0,"Sperm whale"
"1014",113557,"6/28/13 17:00",17,24,3,3.7,4.1,4.1,4.4,6.8,13.7,36.2,0,0,0,"Sperm whale"
"1015",113557,"6/28/13 23:00",23,22.1,3.9,4.5,5.5,5.9,7.1,11.5,9.6,21.1,8.8,0,0,"Sperm whale"
"1016",113557,"6/28/13 5:00",5,58.5,1.8,2.1,2.8,2.8,3.7,18,6,4.4,0,0,0,"Sperm whale"
"1017",113557,"6/29/13 5:00",5,49.4,2.5,2.8,3.7,3.5,3.7,3.7,11.5,15.7,3.5,0,0,"Sperm whale"
"1018",119492,"6/15/12 15:00",15,100,0,0,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1019",119492,"6/15/12 17:00",17,90.4,1.5,1.5,2.6,3.7,0.4,0,0,0,0,0,0,"Short-finned pilot whale"
"1020",119492,"6/15/12 23:00",23,67,12.7,6.9,8.3,3,1.9,0,0,0,0,0,0,"Short-finned pilot whale"
"1021",119492,"6/24/12 11:00",11,95,0.4,0.4,0.4,0.4,0.4,0.4,0.8,1.7,0,0,0,"Short-finned pilot whale"
"1022",119492,"6/24/12 17:00",17,68,3.3,2.5,2.2,2.2,2.8,3,3.9,8.3,3.9,0,0,"Short-finned pilot whale"
"1023",119492,"6/24/12 23:00",23,60.4,6.1,5,5,4.7,6.9,6.4,5.5,0,0,0,0,"Short-finned pilot whale"
"1024",119492,"6/24/12 5:00",5,64.3,9.7,10,11.4,4.2,0.6,0,0,0,0,0,0,"Short-finned pilot whale"
"1025",119492,"6/25/12 5:00",5,63.3,5.8,4.1,3.6,3.9,6.1,7.5,5.8,0,0,0,0,"Short-finned pilot whale"
"1026",119492,"6/16/12 11:00",11,83.7,2.6,3,3.7,5.9,0.7,0.4,0,0,0,0,0,"Short-finned pilot whale"
"1027",119492,"6/16/12 17:00",17,74.1,4.2,4.9,5.5,11.3,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1028",119492,"6/16/12 23:00",23,78.6,11.4,6.2,3.9,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1029",119492,"6/16/12 5:00",5,67.9,10.5,8.3,11.4,1.9,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1030",119492,"6/17/12 11:00",11,89.6,1.9,1.9,3,3.7,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1031",119492,"6/17/12 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1032",119492,"6/17/12 23:00",23,76.7,7.8,9.4,5.2,1,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1033",119492,"6/17/12 5:00",5,66.5,8,9.7,12.2,3.6,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1034",119492,"6/18/12 11:00",11,95.9,0.4,0.8,0.8,1.2,0.8,0,0,0,0,0,0,"Short-finned pilot whale"
"1035",119492,"6/18/12 17:00",17,82.5,2.3,2.6,2.9,2.9,1.9,2.9,1.9,0,0,0,0,"Short-finned pilot whale"
"1036",119492,"6/18/12 23:00",23,67.2,9.7,8.1,11.4,3.6,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1037",119492,"6/18/12 5:00",5,70,11.7,10.8,5.3,0.6,1.7,0,0,0,0,0,0,"Short-finned pilot whale"
"1038",119492,"6/19/12 11:00",11,97.5,0.4,0.4,0.8,0.8,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1039",119492,"6/19/12 17:00",17,88.5,1.5,1.5,2.2,2.6,1.9,0.7,1.1,0,0,0,0,"Short-finned pilot whale"
"1040",119492,"6/19/12 23:00",23,51.2,15,17.6,14.4,1.9,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1041",119492,"6/19/12 5:00",5,85.6,5.6,4.8,3,1.1,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1042",119492,"6/20/12 11:00",11,98.8,0.4,0.4,0.4,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1043",119492,"6/20/12 17:00",17,96.7,0.8,2.5,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1044",119492,"6/20/12 21:00",21,70,7.4,7.2,6.9,2.8,3.9,1.4,0,0,0,0,0.6,"Short-finned pilot whale"
"1045",119492,"6/20/12 23:00",23,70.4,7.5,7.2,6.9,2.8,3.9,1.4,0,0,0,0,0,"Short-finned pilot whale"
"1046",119492,"6/20/12 5:00",5,45.8,15,16.8,16.6,3.3,2,0.4,0,0,0,0,0,"Short-finned pilot whale"
"1047",119492,"6/21/12 11:00",11,77.1,3.2,2.3,2.3,2.6,3.5,4.8,4.2,0,0,0,0,"Short-finned pilot whale"
"1048",119492,"6/21/12 17:00",17,83.3,2.2,1.9,1.9,2.2,3.3,4.4,0.7,0,0,0,0,"Short-finned pilot whale"
"1049",119492,"6/21/12 23:00",23,56.1,17.8,10.6,9.7,4.4,1.4,0,0,0,0,0,0,"Short-finned pilot whale"
"1050",119492,"6/21/12 5:00",5,0,32.4,32.4,27.5,2.8,1.4,2.1,1.4,0,0,0,0,"Short-finned pilot whale"
"1051",119492,"6/22/12 11:00",11,97.1,0.4,0.4,0.4,0.4,0.4,0.8,0,0,0,0,0,"Short-finned pilot whale"
"1052",119492,"6/22/12 17:00",17,98.8,1.3,0,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1053",119492,"6/22/12 23:00",23,49.3,13.4,14.4,10,5.8,3.2,3.9,0,0,0,0,0,"Short-finned pilot whale"
"1054",119492,"6/22/12 5:00",5,56.4,12.2,12.5,14.3,1.6,0.9,1.4,0.7,0,0,0,0,"Short-finned pilot whale"
"1055",119492,"6/23/12 11:00",11,50.9,6.9,5.3,5.8,6.9,9.7,13,1.4,0,0,0,0,"Short-finned pilot whale"
"1056",119492,"6/23/12 17:00",17,91.1,1.5,1.1,1.1,1.1,1.5,1.8,0.7,0,0,0,0,"Short-finned pilot whale"
"1057",119492,"6/23/12 23:00",23,86.4,4.4,3.7,4.4,1.1,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1058",119492,"6/23/12 5:00",5,46.6,13.7,21.6,10.9,4.4,2,0.7,0,0,0,0,0,"Short-finned pilot whale"
"1059",119494,"6/9/12 16:00",16,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"1060",119497,"6/15/12 14:00",14,100,0,0,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1061",119497,"6/15/12 17:00",17,90.8,1.1,1.5,1.8,4.1,0.7,0,0,0,0,0,0,"Short-finned pilot whale"
"1062",119497,"6/15/12 23:00",23,58.6,11.3,8.8,11.3,6.7,3.2,0,0,0,0,0,0,"Short-finned pilot whale"
"1063",119497,"6/24/12 11:00",11,0,7.1,7.1,7.1,7.1,7.1,14.3,14.3,35.7,0,0,0,"Short-finned pilot whale"
"1064",119497,"6/24/12 17:00",17,77.9,3.6,1.3,1.3,1.3,1.6,2,3.9,3.9,3.3,0,0,"Short-finned pilot whale"
"1065",119497,"6/24/12 23:00",23,64.7,6.4,5.6,7.2,5.3,3.6,4.4,2.8,0,0,0,0,"Short-finned pilot whale"
"1066",119497,"6/24/12 5:00",5,74.4,5.8,5.5,6.8,5.2,1.6,0.6,0,0,0,0,0,"Short-finned pilot whale"
"1067",119497,"6/25/12 11:00",11,67.3,5,3.9,3.9,6.6,9.1,4.2,0,0,0,0,0,"Short-finned pilot whale"
"1068",119497,"6/25/12 17:00",17,83.3,2.2,1.9,1.9,3,4.4,3,0.4,0,0,0,0,"Short-finned pilot whale"
"1069",119497,"6/25/12 23:00",23,75.3,5.2,4.9,4.9,3.6,3.9,2.3,0,0,0,0,0,"Short-finned pilot whale"
"1070",119497,"6/25/12 5:00",5,59.5,6.1,5.2,4.4,3.6,5.5,5.8,8,1.9,0,0,0,"Short-finned pilot whale"
"1071",119497,"6/26/12 11:00",11,63.5,4.4,3.6,3.9,5.2,8.8,7.7,0.8,1.4,0.6,0,0,"Short-finned pilot whale"
"1072",119497,"6/26/12 17:00",17,69.9,3.9,3.3,3.6,5,6.1,4.4,2.2,1.7,0,0,0,"Short-finned pilot whale"
"1073",119497,"6/26/12 23:00",23,59.3,8.3,5.5,6.1,4.7,6.1,6.1,3.6,0.3,0,0,0,"Short-finned pilot whale"
"1074",119497,"6/26/12 5:00",5,71.3,7.4,6.8,5.8,4.8,2.6,1.3,0,0,0,0,0,"Short-finned pilot whale"
"1075",119497,"6/27/12 11:00",11,80.3,2.9,1.9,1.6,1.3,1.6,2.6,3.2,4.5,0,0,0,"Short-finned pilot whale"
"1076",119497,"6/27/12 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1077",119497,"6/27/12 23:00",23,70.8,5.8,3.9,3.1,2.5,2.8,3.9,4.7,2.5,0,0,0,"Short-finned pilot whale"
"1078",119497,"6/27/12 5:00",5,43.7,10.1,7.2,6.5,6.3,9.4,6.6,6.8,3.3,0,0,0,"Short-finned pilot whale"
"1079",119497,"6/28/12 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1080",119497,"6/28/12 17:00",17,79.5,2.3,1.6,1.6,1.6,1.6,2.3,4.2,5.2,0,0,0,"Short-finned pilot whale"
"1081",119497,"6/28/12 23:00",23,22.1,11.5,8.9,7.1,6.5,7.6,12.4,17.4,6.7,0,0,0,"Short-finned pilot whale"
"1082",119497,"6/28/12 5:00",5,43.2,8.1,6.3,5,5.2,6.5,7.9,10,7.9,0,0,0,"Short-finned pilot whale"
"1083",119497,"6/29/12 11:00",11,78.9,2.9,2.6,2.3,2.3,3.6,4.2,2.9,0.3,0,0,0,"Short-finned pilot whale"
"1084",119497,"6/29/12 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1085",119497,"6/29/12 23:00",23,49.5,23.1,12.7,6.7,2.1,2.5,2.8,0.5,0,0,0,0,"Short-finned pilot whale"
"1086",119497,"6/29/12 5:00",5,58,6.7,4.9,4.2,4.4,5.1,6.3,10,0.5,0,0,0,"Short-finned pilot whale"
"1087",119497,"6/30/12 11:00",11,69.6,4.4,3.6,3.6,4.4,6.6,5.8,1.9,0,0,0,0,"Short-finned pilot whale"
"1088",119497,"6/30/12 17:00",17,89.6,1.5,1.9,3.3,2.6,1.1,0,0,0,0,0,0,"Short-finned pilot whale"
"1089",119497,"6/30/12 23:00",23,51.3,24.5,8.1,8.8,4.8,2.5,0,0,0,0,0,0,"Short-finned pilot whale"
"1090",119497,"6/30/12 5:00",5,47.8,17.8,15.2,11.5,3.9,2.3,1.4,0,0,0,0,0,"Short-finned pilot whale"
"1091",119497,"7/1/12 11:00",11,88.2,1.8,1.8,2.6,5.5,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1092",119497,"7/1/12 17:00",17,87,2.6,1.5,1.9,4.5,1.1,1.5,0,0,0,0,0,"Short-finned pilot whale"
"1093",119497,"7/1/12 23:00",23,67.9,15.8,6.1,6.4,3,0.8,0,0,0,0,0,0,"Short-finned pilot whale"
"1094",119497,"7/1/12 5:00",5,44.2,19.2,16.3,16.8,3.5,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1095",119497,"7/2/12 11:00",11,81.3,2.6,2.9,4.2,3.5,2.9,2.6,0,0,0,0,0,"Short-finned pilot whale"
"1096",119497,"7/2/12 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1097",119497,"7/2/12 23:00",23,62.2,19.4,7.5,7.8,3.1,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1098",119497,"7/2/12 5:00",5,63.2,15.2,6.4,10,5.3,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1099",119497,"7/3/12 11:00",11,81.9,3.6,2.3,2.3,2.6,3.9,2.3,1.3,0,0,0,0,"Short-finned pilot whale"
"1100",119497,"7/3/12 17:00",17,96.3,0.4,0.4,0.4,0.4,0.8,1.3,0,0,0,0,0,"Short-finned pilot whale"
"1101",119497,"7/3/12 23:00",23,82.2,11.7,2.9,1.9,0.6,0.6,0,0,0,0,0,0,"Short-finned pilot whale"
"1102",119497,"7/3/12 5:00",5,60.3,16,6.3,7.4,6.6,3.3,0,0,0,0,0,0,"Short-finned pilot whale"
"1103",119497,"6/16/12 11:00",11,92.6,1.5,1.5,1.5,3,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1104",119497,"6/16/12 17:00",17,71.8,3.9,4.2,5.5,12.3,2.3,0,0,0,0,0,0,"Short-finned pilot whale"
"1105",119497,"6/16/12 23:00",23,54.4,14.6,13.2,11.6,5.3,0.9,0,0,0,0,0,0,"Short-finned pilot whale"
"1106",119497,"6/16/12 5:00",5,77.6,6.2,4.9,6.8,4.5,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1107",119497,"7/4/12 11:00",11,84.8,2.2,2.2,2.2,3.7,2.6,2.2,0,0,0,0,0,"Short-finned pilot whale"
"1108",119497,"7/4/12 17:00",17,89.7,1.5,1.5,1.5,1.8,3,1.1,0,0,0,0,0,"Short-finned pilot whale"
"1109",119497,"7/4/12 23:00",23,86.7,5.9,5.2,2.2,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1110",119497,"7/4/12 5:00",5,73.9,5.2,5.8,6.5,3.9,3.5,1,0.3,0,0,0,0,"Short-finned pilot whale"
"1111",119497,"7/5/12 11:00",11,85.6,2.2,2.2,2.2,3.7,3.7,0.4,0,0,0,0,0,"Short-finned pilot whale"
"1112",119497,"7/5/12 17:00",17,93,0.7,0.7,0.7,1.1,2.2,1.5,0,0,0,0,0,"Short-finned pilot whale"
"1113",119497,"7/5/12 23:00",23,73.4,7.8,7.1,3.6,4.2,3.9,0,0,0,0,0,0,"Short-finned pilot whale"
"1114",119497,"7/5/12 5:00",5,56.1,10.2,7.4,8.5,9,6.2,2.5,0,0,0,0,0,"Short-finned pilot whale"
"1115",119497,"7/6/12 11:00",11,84.4,1.9,1.9,1.9,2.2,4.4,3,0.4,0,0,0,0,"Short-finned pilot whale"
"1116",119497,"7/6/12 17:00",17,76,2.6,2.6,2.6,2.9,4.2,7.5,1.6,0,0,0,0,"Short-finned pilot whale"
"1117",119497,"7/6/12 23:00",23,72,11.1,11.7,3.3,0.7,0.7,0.7,0,0,0,0,0,"Short-finned pilot whale"
"1118",119497,"7/6/12 5:00",5,62,11.4,9.1,8.3,3.9,3.9,1.4,0,0,0,0,0,"Short-finned pilot whale"
"1119",119497,"7/7/12 11:00",11,57.5,5.8,4.6,5.1,6.5,9.2,9.7,1.6,0,0,0,0,"Short-finned pilot whale"
"1120",119497,"7/7/12 17:00",17,90,1.5,1.1,1.1,1.5,2.6,1.5,0.7,0,0,0,0,"Short-finned pilot whale"
"1121",119497,"7/7/12 23:00",23,94.4,3,1.9,0.7,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1122",119497,"7/7/12 5:00",5,50.5,14.7,15.2,14.7,3.7,1.2,0,0,0,0,0,0,"Short-finned pilot whale"
"1123",119497,"7/8/12 11:00",11,66.2,4.7,4.2,5,7.8,7.8,2.5,1.1,0.8,0,0,0,"Short-finned pilot whale"
"1124",119497,"7/8/12 17:00",17,70.6,3.1,3.1,3.6,4.7,7.2,4.7,3.1,0,0,0,0,"Short-finned pilot whale"
"1125",119497,"7/8/12 23:00",23,85.9,4.4,7,0.7,0.7,1.1,0,0,0,0,0,0,"Short-finned pilot whale"
"1126",119497,"7/8/12 5:00",5,78,12.6,3.6,3.9,1.3,0.6,0,0,0,0,0,0,"Short-finned pilot whale"
"1127",119497,"7/9/12 11:00",11,76.4,2.9,2.6,2.6,3.2,4.5,6.5,1.3,0,0,0,0,"Short-finned pilot whale"
"1128",119497,"7/9/12 17:00",17,87.8,1.9,1.9,2.2,1.9,0.7,1.1,2.2,0.4,0,0,0,"Short-finned pilot whale"
"1129",119497,"7/9/12 23:00",23,93.7,3.3,1.1,1.5,0.4,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1130",119497,"7/9/12 5:00",5,64.2,13.1,11.7,7.8,1.4,0.6,0.8,0.6,0,0,0,0,"Short-finned pilot whale"
"1131",119497,"7/10/12 11:00",11,63.9,3.9,3.3,3.3,3.9,5.6,8.9,6.4,0.8,0,0,0,"Short-finned pilot whale"
"1132",119497,"7/10/12 17:00",17,73.1,3.2,2.9,2.6,3.6,5.8,7.1,1.6,0,0,0,0,"Short-finned pilot whale"
"1133",119497,"7/10/12 23:00",23,87.4,2.6,3,3.7,1.5,1.9,0,0,0,0,0,0,"Short-finned pilot whale"
"1134",119497,"7/10/12 5:00",5,72,6.5,5.2,5.2,2.3,1.3,2,2.9,2.6,0,0,0,"Short-finned pilot whale"
"1135",119497,"7/11/12 11:00",11,67.2,4.2,3.9,4.4,4.7,7.2,6.1,1.7,0.6,0,0,0,"Short-finned pilot whale"
"1136",119497,"7/11/12 17:00",17,83.7,1.9,1.9,1.9,2.2,3,4.1,1.1,0.4,0,0,0,"Short-finned pilot whale"
"1137",119497,"7/11/12 23:00",23,83.1,2.6,2.3,2.9,2.6,2,2.6,2,0,0,0,0,"Short-finned pilot whale"
"1138",119497,"7/11/12 5:00",5,74.4,7.1,4.5,4.2,5.2,1.9,1.3,1,0.3,0,0,0,"Short-finned pilot whale"
"1139",119497,"7/12/12 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1140",119497,"7/12/12 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1141",119497,"7/12/12 23:00",23,55.3,5.6,4.6,4.2,4.4,6,10.6,7.6,1.6,0,0,0,"Short-finned pilot whale"
"1142",119497,"7/12/12 5:00",5,94.1,2.2,0.7,1.1,0.4,0.4,0.4,0.7,0,0,0,0,"Short-finned pilot whale"
"1143",119497,"7/13/12 11:00",11,89.3,1.5,1.1,1.1,1.5,2.2,3,0.4,0,0,0,0,"Short-finned pilot whale"
"1144",119497,"7/13/12 17:00",17,86.3,1.9,1.9,1.5,1.9,3.3,2.2,1.1,0,0,0,0,"Short-finned pilot whale"
"1145",119497,"7/13/12 23:00",23,95.4,2.9,1.7,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1146",119497,"7/13/12 5:00",5,45.9,9.9,10.5,9.2,9.8,6.1,6.8,1.8,0,0,0,0,"Short-finned pilot whale"
"1147",119497,"6/17/12 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1148",119497,"6/17/12 17:00",17,97.5,0.4,0.4,1.3,0.4,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1149",119497,"6/17/12 23:00",23,67.5,10.3,9.7,9.2,3.3,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1150",119497,"6/17/12 5:00",5,63.9,11.7,12.8,9.2,2.5,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1151",119497,"7/14/12 11:00",11,78.8,2.3,2,2.6,3.9,6.5,3.3,0.7,0,0,0,0,"Short-finned pilot whale"
"1152",119497,"7/14/12 17:00",17,84.1,1.9,1.9,1.9,2.2,3.3,3.7,1.1,0,0,0,0,"Short-finned pilot whale"
"1153",119497,"7/14/12 23:00",23,84.5,4.8,2.6,1.8,2.6,2.6,1.1,0,0,0,0,0,"Short-finned pilot whale"
"1154",119497,"7/14/12 5:00",5,52.3,10.2,7.2,8.8,6,7.4,4.9,3.2,0,0,0,0,"Short-finned pilot whale"
"1155",119497,"7/15/12 11:00",11,80.6,2.6,2.3,2.6,4.2,5.2,1.6,1,0,0,0,0,"Short-finned pilot whale"
"1156",119497,"7/15/12 17:00",17,77.3,3.2,2.9,3.9,6.5,2.3,2.3,1,0.6,0,0,0,"Short-finned pilot whale"
"1157",119497,"7/15/12 23:00",23,71.8,6.2,7.5,9.1,3.6,1.3,0.6,0,0,0,0,0,"Short-finned pilot whale"
"1158",119497,"7/15/12 5:00",5,62.9,10.8,8.9,5,4.4,5,2.8,0.3,0,0,0,0,"Short-finned pilot whale"
"1159",119497,"6/18/12 11:00",11,97.5,0.4,0.4,1.7,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1160",119497,"6/18/12 17:00",17,81.1,2.6,2.3,2.3,2.9,4.2,4.6,0,0,0,0,0,"Short-finned pilot whale"
"1161",119497,"6/18/12 23:00",23,90.4,3,1.8,2.2,1.5,1.1,0,0,0,0,0,0,"Short-finned pilot whale"
"1162",119497,"6/18/12 5:00",5,70.4,8.8,7.7,7.5,2.8,1.7,1.1,0,0,0,0,0,"Short-finned pilot whale"
"1163",119497,"6/19/12 11:00",11,0,20,26.7,40,13.3,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1164",119497,"6/19/12 17:00",17,82.8,2.3,1.9,1.9,2.6,3.2,1.6,3.6,0,0,0,0,"Short-finned pilot whale"
"1165",119497,"6/19/12 23:00",23,69.3,10.8,10.5,7.5,1.9,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1166",119497,"6/19/12 5:00",5,76.6,5.8,5.2,7.1,3.2,1.3,0.6,0,0,0,0,0,"Short-finned pilot whale"
"1167",119497,"6/20/12 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1168",119497,"6/20/12 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1169",119497,"6/20/12 23:00",23,58.6,10.9,8.1,10,5.1,3.7,3.7,0,0,0,0,0,"Short-finned pilot whale"
"1170",119497,"6/20/12 5:00",5,58.9,14.8,11.8,10.2,3.2,1.2,0,0,0,0,0,0,"Short-finned pilot whale"
"1171",119497,"6/21/12 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1172",119497,"6/21/12 17:00",17,86.3,1.8,1.5,1.5,1.5,2.2,4.1,1.1,0,0,0,0,"Short-finned pilot whale"
"1173",119497,"6/21/12 23:00",23,61.8,15,9.4,7.8,3,0.8,0.8,1.4,0,0,0,0,"Short-finned pilot whale"
"1174",119497,"6/21/12 5:00",5,62.8,10.3,10.6,11.7,2.5,2.2,0,0,0,0,0,0,"Short-finned pilot whale"
"1175",119497,"6/22/12 11:00",11,98.7,0.4,0,0,0.4,0.4,0,0,0,0,0,0,"Short-finned pilot whale"
"1176",119497,"6/22/12 17:00",17,96.2,0.4,0.4,0.4,0.4,0.8,1.3,0,0,0,0,0,"Short-finned pilot whale"
"1177",119497,"6/22/12 23:00",23,72,6.5,4.9,5.2,3.9,3.3,3.9,0.3,0,0,0,0,"Short-finned pilot whale"
"1178",119497,"6/22/12 5:00",5,56.6,17.1,9.9,13.9,0.7,0.5,0.9,0.5,0,0,0,0,"Short-finned pilot whale"
"1179",119497,"6/23/12 11:00",11,84.8,2.6,2.2,2.2,3,4.1,1.1,0,0,0,0,0,"Short-finned pilot whale"
"1180",119497,"6/23/12 17:00",17,87.8,1.8,1.5,1.5,1.8,2.2,2.6,0.7,0,0,0,0,"Short-finned pilot whale"
"1181",119497,"6/23/12 23:00",23,78.9,5.8,3.9,8.1,3.2,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1182",119497,"6/23/12 5:00",5,91.5,3.3,3,2.2,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1183",119497,"7/16/12 11:00",11,84.1,2.2,1.9,1.9,2.6,4.8,1.5,1.1,0,0,0,0,"Short-finned pilot whale"
"1184",119497,"7/16/12 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1185",119497,"7/16/12 23:00",23,63.9,12.8,12.2,8.9,2.2,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1186",119497,"7/16/12 5:00",5,50,10.6,9,7.6,8.8,6.3,4.2,3.5,0,0,0,0,"Short-finned pilot whale"
"1187",119497,"7/25/12 11:00",11,97.1,0.4,0,0.4,0.8,0.8,0.4,0,0,0,0,0,"Short-finned pilot whale"
"1188",119497,"7/25/12 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1189",119497,"7/25/12 23:00",23,64.3,15.8,10,8.3,1.7,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1190",119497,"7/25/12 5:00",5,84.5,3,3.3,4.1,3,2.2,0,0,0,0,0,0,"Short-finned pilot whale"
"1191",119497,"7/26/12 5:00",5,84.5,5.5,4.8,3.7,1.5,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1192",119497,"7/17/12 11:00",11,97.5,0.4,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,"Short-finned pilot whale"
"1193",119497,"7/17/12 17:00",17,53.7,6,6.7,8.3,8.1,11.8,3.7,1.6,0,0,0,0,"Short-finned pilot whale"
"1194",119497,"7/17/12 23:00",23,81.6,10.7,5.5,1.3,1,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1195",119497,"7/17/12 5:00",5,56.5,9.3,14.6,19.7,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1196",119497,"7/18/12 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1197",119497,"7/18/12 17:00",17,74.4,3.2,2.9,3.2,4.2,5.5,6.1,0.3,0,0,0,0,"Short-finned pilot whale"
"1198",119497,"7/18/12 23:00",23,97.9,1.3,0.8,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1199",119497,"7/18/12 5:00",5,50.6,16,12.5,11.8,5.8,3.2,0,0,0,0,0,0,"Short-finned pilot whale"
"1200",119497,"7/19/12 11:00",11,96.2,1.7,0.4,0.8,0.8,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1201",119497,"7/19/12 17:00",17,94.8,2.2,0.4,0.7,0.7,0.7,0.4,0,0,0,0,0,"Short-finned pilot whale"
"1202",119497,"7/19/12 23:00",23,80.5,8.4,3.6,3.2,4.2,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1203",119497,"7/19/12 5:00",5,83.8,4.4,4.4,3.3,1.8,1.1,0.7,0.4,0,0,0,0,"Short-finned pilot whale"
"1204",119497,"7/20/12 11:00",11,96.7,0.8,0.8,1.7,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1205",119497,"7/20/12 17:00",17,88.6,1.1,1.5,1.8,2.2,3,1.8,0,0,0,0,0,"Short-finned pilot whale"
"1206",119497,"7/20/12 23:00",23,85.2,5.2,1.9,1.9,2.2,2.2,1.5,0,0,0,0,0,"Short-finned pilot whale"
