Line,Temp,Sex,Ind,Pop,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,Csize,Elevation,Lat,Lon
CN6,18C,F,1,CN,0.04875747,-0.11661226,0.22352105,-0.02697768,0.23866102,0.01789662,0.13660571,0.09347308,-0.11575614,0.06329569,-0.19214752,0.05431055,0.00034177,-0.06284583,0.00658206,-0.01723238,-0.09001616,0.00109599,-0.08811067,0.01845091,-0.14408941,0.02278544,-0.17244406,-0.00730166,-0.19810444,-0.01810659,-0.1870762,-0.07090956,-0.14771929,-0.10370487,-0.09860606,-0.11793851,-0.0488421,-0.1246486,-0.00028057,-0.12389812,0.09114882,-0.10692471,0.13937663,-0.09118638,0.18430807,-0.06636953,0.23394412,-0.00855786,0.22098751,0.05236116,0.18872649,0.07499621,0.10224145,0.09851688,0.05517742,0.09918678,0.00566744,0.09413666,-0.05703889,0.08301572,-0.15447152,0.03625029,-0.19417865,0.0296185,0.02728634,-0.08244685,-0.05500713,-0.04000619,-0.11101411,-0.0224192,0.15299428,-0.0203948,0.07892321,-0.01674995,-0.04169139,-0.01016249,-0.13959584,0.00410054,0.17614715,0.02600096,0.11792503,0.03029894,0.05270511,0.03201611,-0.01800905,0.02949992,-0.11349428,0.02007857,0.08762612,0.07656156,0.03739877,0.06756129,-0.0190742,0.05757346,-0.07454089,0.0447966,-0.15127763,0.06803611,0.00553318,-0.04052052,4.213900599,1121,5.5,10.68
CN6,18C,F,2,CN,0.05377113,-0.11889942,0.22157233,-0.02653917,0.23362424,0.01852747,0.13675052,0.09476001,-0.11430977,0.06629834,-0.19051565,0.05792818,0.00315653,-0.0642519,0.0132891,-0.01818345,-0.0909556,0.00149923,-0.08995799,0.01904343,-0.14439893,0.02298076,-0.17152329,-0.00774088,-0.19986893,-0.01819608,-0.18556151,-0.07040919,-0.14768314,-0.10347411,-0.09888377,-0.11956672,-0.04895469,-0.12731742,0.0001338,-0.12684351,0.09231262,-0.11002748,0.14082738,-0.09335544,0.18517956,-0.06685111,0.23076082,-0.00741078,0.21886586,0.04962419,0.18882094,0.07408878,0.10276184,0.10025181,0.05532573,0.10129494,0.00544009,0.09652678,-0.05770412,0.08564162,-0.15497062,0.03653154,-0.19386168,0.03069561,0.03059501,-0.08515145,-0.05263849,-0.04145962,-0.10939897,-0.02291308,0.15247838,-0.02134383,0.07867265,-0.0187021,-0.04174202,-0.01067954,-0.13935337,0.00405209,0.17164424,0.02653919,0.11401758,0.02999514,0.04952544,0.03044933,-0.02045172,0.02960332,-0.11464068,0.02037398,0.0872257,0.07875144,0.03687652,0.06982581,-0.01975757,0.05973636,-0.0753423,0.04668004,-0.14919819,0.06915591,0.00804498,-0.04153899,4.186774283,1121,5.5,10.68
CN6,18C,F,3,CN,0.05356832,-0.1148468,0.22124875,-0.02861657,0.23637888,0.01666026,0.14186703,0.0922581,-0.12053065,0.0603821,-0.19325166,0.05589318,0.00496185,-0.06499824,0.01030318,-0.01748263,-0.09168965,0.00184028,-0.0901295,0.01936433,-0.1465178,0.02297621,-0.17107612,-0.00748844,-0.19778995,-0.01693522,-0.18588963,-0.07038391,-0.14698046,-0.10277681,-0.09837965,-0.11867846,-0.04861856,-0.12539795,-3.49E-05,-0.1236298,0.09096961,-0.10600422,0.13894139,-0.09022158,0.18378307,-0.06576171,0.23251907,-0.00805011,0.21941094,0.05111088,0.18818677,0.07444882,0.10221554,0.09857751,0.05526302,0.09924911,0.00585216,0.09435975,-0.05675564,0.08352826,-0.15378046,0.036345,-0.19483323,0.03051289,0.0299062,-0.08272622,-0.05280095,-0.0418925,-0.1088991,-0.02382368,0.15174757,-0.02173926,0.07794603,-0.0174937,-0.04213503,-0.0094794,-0.13984532,0.00412556,0.17402963,0.02502712,0.11582105,0.02928035,0.05062482,0.03088422,-0.02010822,0.02950548,-0.11570361,0.02055079,0.09060974,0.0784157,0.03908497,0.06996354,-0.01891794,0.0601068,-0.0757867,0.04698835,-0.15402146,0.06780505,0.00923659,-0.04173244,4.576548596,1121,5.5,10.68
CN6,18C,F,4,CN,0.04982031,-0.11490435,0.22233239,-0.02963008,0.23825184,0.01627829,0.13663232,0.09362122,-0.11888281,0.06180003,-0.19221947,0.05464576,0.00396713,-0.06365635,0.01264743,-0.01720644,-0.08915912,0.00207616,-0.08809867,0.01911101,-0.14590292,0.0223049,-0.17226617,-0.00785,-0.1990962,-0.01876584,-0.18750368,-0.07076873,-0.14774232,-0.10282505,-0.09879975,-0.11717434,-0.04910845,-0.12350259,-0.00070909,-0.12221472,0.09064852,-0.10610573,0.13902005,-0.09092458,0.18431854,-0.06658753,0.23434026,-0.00851203,0.21965616,0.05183112,0.18791974,0.07464237,0.10185794,0.09903792,0.05478737,0.09995083,0.00524157,0.09508046,-0.05748192,0.08404103,-0.15425624,0.03559843,-0.19453289,0.0299492,0.02798,-0.08183142,-0.05398899,-0.04071732,-0.10980384,-0.0235804,0.15305529,-0.02202488,0.07903378,-0.01727439,-0.04127723,-0.00924721,-0.13942046,0.00357888,0.17586767,0.02427864,0.11761663,0.02888592,0.05236116,0.03122087,-0.01847537,0.02949596,-0.11437232,0.02011999,0.08756333,0.07691234,0.03673805,0.06904623,-0.02029045,0.05945727,-0.07616538,0.04634454,-0.1527715,0.06700356,0.01066778,-0.04100894,4.293817858,1121,5.5,10.68
CN6,18C,F,5,CN,0.04490422,-0.11382224,0.22093459,-0.02675975,0.23563617,0.01794317,0.15687856,0.09030032,-0.12022601,0.05997617,-0.18946315,0.05565947,-0.00281086,-0.0648689,0.0049353,-0.01758875,-0.09081435,0.00082342,-0.08850918,0.01836768,-0.1496362,0.02206911,-0.17009139,-0.00827104,-0.19731586,-0.01987211,-0.18539732,-0.07090166,-0.14745982,-0.10525906,-0.09832227,-0.12238084,-0.04782901,-0.12717678,0.00061906,-0.12253086,0.09061931,-0.10204523,0.13787101,-0.08565292,0.18250846,-0.06218667,0.2323366,-0.00646068,0.2186941,0.05224741,0.18828455,0.07676184,0.10169993,0.09979374,0.05476784,0.09971657,0.00540701,0.09473042,-0.05721102,0.08418676,-0.15369137,0.03577157,-0.19202337,0.03103388,0.02199586,-0.08292392,-0.05697147,-0.04224034,-0.1104793,-0.02357306,0.15081944,-0.02138244,0.07744001,-0.01760475,-0.04199158,-0.01051724,-0.13897748,0.00320797,0.17392593,0.02631789,0.11570322,0.02926988,0.05055949,0.02911367,-0.02003661,0.02711196,-0.11625431,0.02000798,0.10161415,0.07814672,0.04695302,0.07015703,-0.01452609,0.06011117,-0.07469415,0.04619045,-0.1519884,0.06679605,0.00161273,-0.04179309,5.195357592,1121,5.5,10.68
CN2,18C,M,1,CN,0.04718043,-0.10894609,0.21904139,-0.03603513,0.23797841,0.01381873,0.15761728,0.08948214,-0.12401557,0.06051348,-0.1942751,0.05025687,-0.00702684,-0.05852415,0.00232811,-0.01801732,-0.09149914,0.00022024,-0.08739173,0.01832774,-0.15060867,0.02037623,-0.16987131,-0.01196486,-0.19661594,-0.02236304,-0.18311655,-0.06982667,-0.14533553,-0.10313477,-0.09662373,-0.1188143,-0.04700396,-0.12101793,0.00073561,-0.11636652,0.09109836,-0.10037161,0.13914384,-0.08702754,0.18509621,-0.06530197,0.2354272,-0.00737702,0.21901817,0.05208439,0.18852712,0.07615969,0.10246071,0.09912217,0.05573608,0.09910898,0.00657884,0.09407129,-0.05584819,0.08371826,-0.15277085,0.03743425,-0.19506288,0.02581753,0.02350833,-0.07770253,-0.05690817,-0.03900623,-0.1109681,-0.02253154,0.14942464,-0.02377313,0.07598632,-0.01706233,-0.04299196,-0.01064639,-0.14034649,0.00166953,0.17659785,0.02659162,0.11790958,0.03162833,0.05218299,0.03189073,-0.01901923,0.02945664,-0.11622756,0.01907044,0.10150179,0.0774347,0.0465844,0.0690562,-0.01531697,0.05943037,-0.0758146,0.0453203,-0.15647436,0.06262049,-0.00053021,-0.03887025,4.62877848,1121,5.5,10.68
CN2,18C,M,2,CN,0.04424929,-0.1171832,0.22359026,-0.03356616,0.23869565,0.02215616,0.13737492,0.09711382,-0.12269253,0.05941657,-0.18690531,0.05302656,-0.02041631,-0.0559411,-0.00694312,-0.01938914,-0.08767543,0.00042488,-0.08461026,0.01887019,-0.14696879,0.02123966,-0.16995186,-0.00859388,-0.19584867,-0.02106405,-0.17902048,-0.06789846,-0.14192825,-0.09924209,-0.09469455,-0.11722805,-0.04531117,-0.12450263,0.00313847,-0.12258241,0.0946706,-0.10782357,0.14357582,-0.0933683,0.1894627,-0.06874068,0.2362668,-0.00810199,0.22392099,0.05186162,0.1932836,0.077054,0.1058882,0.10078729,0.05871753,0.10014361,0.00938514,0.09400358,-0.05315246,0.08252914,-0.15198997,0.03937827,-0.1899248,0.02801184,0.01926975,-0.08354366,-0.06176275,-0.03793505,-0.11689118,-0.01976521,0.15171626,-0.02287518,0.07811902,-0.01745598,-0.04169329,-0.01287462,-0.13835087,0.00297403,0.17681985,0.0305553,0.11849073,0.03322315,0.0534057,0.03139833,-0.01723308,0.02828815,-0.11324788,0.01956657,0.08834084,0.07772889,0.03741843,0.06760183,-0.01981742,0.05628468,-0.07617585,0.04298445,-0.1518704,0.06187328,-0.01072387,-0.03882044,3.751872159,1121,5.5,10.68
CN2,18C,M,3,CN,0.04545084,-0.11280441,0.21859147,-0.03646252,0.23601965,0.01574596,0.15361261,0.09230528,-0.12929156,0.05754099,-0.19492367,0.04977223,-0.01012117,-0.05914256,-0.00362927,-0.0177662,-0.08555222,0.00063048,-0.08167044,0.01973239,-0.14756417,0.02233242,-0.16836808,-0.01131624,-0.19441434,-0.02159813,-0.18266509,-0.06999918,-0.14439625,-0.1016845,-0.09626761,-0.11773232,-0.04679182,-0.12264621,0.00121453,-0.1193785,0.09195776,-0.1037639,0.14034878,-0.08992142,0.186303,-0.06681888,0.23383172,-0.00698379,0.21918153,0.05176426,0.18931174,0.07682301,0.10271489,0.10075639,0.05572108,0.10048165,0.0064447,0.09496003,-0.05603022,0.08400023,-0.1535101,0.03782247,-0.19473351,0.02312633,0.02186891,-0.08101718,-0.05747364,-0.03945774,-0.11145396,-0.02278898,0.14858724,-0.02444285,0.07544849,-0.01855927,-0.04269062,-0.00943957,-0.13982925,0.00231894,0.17620063,0.02717148,0.11859416,0.03215469,0.05405393,0.03280457,-0.01589332,0.03015219,-0.11209038,0.01991991,0.09970985,0.07894313,0.04597442,0.07035983,-0.01456277,0.06055233,-0.07374593,0.04655615,-0.16062177,0.0639182,-0.00285077,-0.0389212,4.740569145,1121,5.5,10.68
CN2,18C,M,4,CN,0.04489376,-0.11107681,0.22169068,-0.03381346,0.24043086,0.01297963,0.15243352,0.09002627,-0.12467982,0.06045584,-0.19126911,0.04980079,-0.01157912,-0.05967741,-0.0029098,-0.01739001,-0.08857401,0.00152,-0.08573745,0.01879179,-0.15129554,0.02149645,-0.16935426,-0.01128399,-0.19455947,-0.02087209,-0.18102194,-0.06898289,-0.14402999,-0.10220608,-0.09571957,-0.11834814,-0.04613755,-0.12220567,0.0016701,-0.11813535,0.0918328,-0.10126517,0.13969445,-0.08717736,0.18538182,-0.06509113,0.23714346,-0.00813316,0.22001,0.0522952,0.18875596,0.07526359,0.10313928,0.09863503,0.05647108,0.09929823,0.00728442,0.094789,-0.05520294,0.08485171,-0.15268104,0.03887279,-0.19251026,0.02314248,0.02029851,-0.08047958,-0.0592413,-0.0403042,-0.11311235,-0.0237612,0.15081172,-0.0226527,0.07739035,-0.01677945,-0.04164674,-0.01056584,-0.13881813,0.00217311,0.17880057,0.02646985,0.11985095,0.03217067,0.05381948,0.03230156,-0.01767334,0.02942261,-0.11513518,0.02004598,0.09604458,0.07866812,0.04210323,0.06944426,-0.01868925,0.05892418,-0.07812126,0.04449611,-0.15582057,0.06304845,-0.00443161,-0.03918202,4.554120943,1121,5.5,10.68
CN2,18C,M,5,CN,0.04383549,-0.11204486,0.22173034,-0.03417462,0.23916561,0.01632852,0.15300026,0.09105036,-0.12411419,0.05982301,-0.19414511,0.04797284,-0.01478273,-0.05653021,-0.00135622,-0.01844307,-0.08857665,-0.00077139,-0.08551712,0.01858682,-0.15255146,0.02021214,-0.16851281,-0.01181546,-0.19441739,-0.02144802,-0.17977631,-0.0674624,-0.14248018,-0.0989653,-0.09478617,-0.11387643,-0.04573695,-0.11825971,0.00197601,-0.11650995,0.09280397,-0.10448455,0.14144871,-0.09118572,0.18716005,-0.06733984,0.2362686,-0.00818946,0.22099041,0.05171812,0.19018115,0.07550807,0.10435872,0.09956749,0.05759392,0.10000183,0.00843465,0.09504799,-0.0539052,0.08453211,-0.15132685,0.0391658,-0.19424728,0.02192325,0.02015244,-0.07983467,-0.05945808,-0.03862313,-0.11333225,-0.02241051,0.15100443,-0.0232091,0.07736291,-0.0174957,-0.04194348,-0.01121484,-0.13953384,0.00071687,0.1776014,0.02770926,0.11873141,0.03203046,0.05287129,0.0318051,-0.01847842,0.0287199,-0.11615469,0.01919249,0.09659828,0.07802249,0.04224786,0.06867984,-0.01918636,0.0591534,-0.07896317,0.04415291,-0.15655884,0.06107313,-0.00567615,-0.03840526,4.607678056,1121,5.5,10.68
CN3,18C,M,2,CN,0.04088717,-0.1155731,0.22465421,-0.03242201,0.24192787,0.01746878,0.13890641,0.09492083,-0.12410293,0.05933528,-0.19087745,0.050112,-0.01322679,-0.05702115,-0.00442489,-0.01803142,-0.08354492,-0.00091353,-0.08121468,0.01764326,-0.14890563,0.02155874,-0.16867961,-0.00945414,-0.19728692,-0.02151071,-0.17989201,-0.06697916,-0.14348284,-0.09871966,-0.09616603,-0.11578033,-0.04688599,-0.12253868,0.00129132,-0.12116543,0.09210118,-0.10450008,0.14022466,-0.08964531,0.1859985,-0.06665085,0.23871162,-0.00940863,0.22153605,0.05269536,0.18998378,0.07603763,0.10365003,0.09992934,0.0567137,0.1000918,0.00747178,0.0945954,-0.05492505,0.0834406,-0.15244396,0.03827502,-0.19298519,0.02655896,0.01949883,-0.0816584,-0.05940991,-0.03830653,-0.11356851,-0.0229968,0.15278615,-0.02370211,0.0787817,-0.01828052,-0.04142939,-0.01071546,-0.13939911,0.00257993,0.18040922,0.02675165,0.12183667,0.03084306,0.05630447,0.03090209,-0.01469864,0.02783621,-0.11220356,0.01887623,0.088374,0.07902194,0.03701952,0.06921357,-0.02073521,0.05784578,-0.07757363,0.04436109,-0.15542823,0.0633268,-0.00557776,-0.03824732,3.845139196,1121,5.5,10.68
CN3,18C,M,3,CN,0.04947523,-0.11361956,0.22295174,-0.03423181,0.2414789,0.01862217,0.14005389,0.09260628,-0.12496706,0.05907778,-0.19300641,0.04897303,-0.00889194,-0.05745906,-0.000277,-0.01685214,-0.08588619,-0.0003673,-0.08454939,0.01850781,-0.14778733,0.02157391,-0.17052204,-0.008117,-0.19732513,-0.01764322,-0.18085064,-0.06754284,-0.14411892,-0.09952924,-0.09674251,-0.11749956,-0.047289,-0.12483355,0.00110601,-0.12217133,0.09142233,-0.10345743,0.13917754,-0.08819621,0.18485722,-0.06584546,0.23870789,-0.01001759,0.22051215,0.05152032,0.18891571,0.07409338,0.10338764,0.09840301,0.05659845,0.09913318,0.0073812,0.09406727,-0.05501742,0.08317849,-0.15259982,0.03824556,-0.1943847,0.0277129,0.02473826,-0.08096087,-0.05735965,-0.0383131,-0.11334852,-0.02203023,0.15198919,-0.02439141,0.07809053,-0.01805783,-0.04172575,-0.00912668,-0.13985742,0.00331021,0.17921647,0.0264717,0.12060153,0.03006435,0.05501834,0.03054368,-0.01610099,0.0281196,-0.11295555,0.01943516,0.08818368,0.07876752,0.03691803,0.06931671,-0.02088262,0.05881226,-0.07748926,0.04499923,-0.15694106,0.06264688,9.44E-05,-0.03793899,4.182229286,1121,5.5,10.68
CN3,18C,M,4,CN,0.04597059,-0.1160239,0.22507472,-0.02734584,0.23889864,0.02510216,0.13559164,0.09390425,-0.11801749,0.06185674,-0.19401924,0.05297697,-0.00598696,-0.06009805,0.00246082,-0.01874642,-0.08144912,-0.00016676,-0.07894577,0.01952287,-0.14953854,0.02503197,-0.16972084,-0.00652578,-0.19857877,-0.013482,-0.18394547,-0.06860619,-0.14726132,-0.10210119,-0.09909534,-0.11982213,-0.04909952,-0.12641455,-0.00042833,-0.12374456,0.09054773,-0.10568239,0.13855363,-0.09014934,0.18384301,-0.06655356,0.23514796,-0.00993653,0.22243789,0.05257864,0.19009788,0.07608833,0.10279628,0.09744884,0.05596491,0.09673857,0.00681202,0.0908409,-0.0557111,0.0797914,-0.15484407,0.03918677,-0.19564075,0.02934215,0.02349096,-0.08288638,-0.05668877,-0.03968437,-0.11181223,-0.02325528,0.15398439,-0.022018,0.07963555,-0.01823516,-0.04128968,-0.00974768,-0.13969544,0.00333309,0.17827491,0.03010667,0.12047422,0.0319056,0.05590939,0.03076055,-0.01401589,0.02710574,-0.11117784,0.02101225,0.08596266,0.07681667,0.03550808,0.06603029,-0.02156368,0.05481791,-0.07810385,0.04331673,-0.15311087,0.065754,0.00230298,-0.04014401,4.072675438,1121,5.5,10.68
CN3,18C,M,5,CN,0.04002408,-0.11456895,0.22207561,-0.03218972,0.24008847,0.01858611,0.14704213,0.09274131,-0.12528048,0.05952166,-0.19369498,0.04782718,-0.01074839,-0.05869751,-0.00079656,-0.01859962,-0.08318096,-0.00041244,-0.08087305,0.01920357,-0.14691446,0.02263946,-0.16746554,-0.0109511,-0.19599767,-0.01847083,-0.18250167,-0.06799879,-0.14557131,-0.10054581,-0.09784349,-0.11842092,-0.04809217,-0.12478738,0.0002797,-0.12146842,0.09060571,-0.10260614,0.13835198,-0.08730498,0.18388542,-0.06474406,0.23682438,-0.00876472,0.22007887,0.05281884,0.18860008,0.07613475,0.10235634,0.10010271,0.05540329,0.10041908,0.00609301,0.09514669,-0.05638718,0.08415266,-0.1535726,0.03796862,-0.19444874,0.02612525,0.01867109,-0.0820154,-0.0582222,-0.03918026,-0.11160472,-0.02486053,0.15126863,-0.02512566,0.07761466,-0.01980173,-0.04172863,-0.01007779,-0.1397547,0.00099812,0.17923776,0.02804549,0.12108056,0.03179298,0.05607595,0.0311764,-0.01439333,0.02842297,-0.11134008,0.01982574,0.09481172,0.07867083,0.04233773,0.07001895,-0.01671455,0.05988049,-0.07446463,0.04593631,-0.15776183,0.06275799,-0.00345326,-0.03932142,4.280188643,1121,5.5,10.68
CN4,18C,M,1,CN,0.05012582,-0.10932169,0.22546504,-0.03089098,0.2429485,0.01570053,0.14813354,0.09062591,-0.12283265,0.0575765,-0.19107772,0.04829751,-0.00834852,-0.05323726,-0.00214666,-0.01613135,-0.09596865,0.00179732,-0.09451847,0.01597345,-0.15606167,0.01996846,-0.17088072,-0.00707584,-0.19892364,-0.01482583,-0.17992437,-0.06709898,-0.14217359,-0.09830864,-0.09465671,-0.11417022,-0.04562598,-0.11857893,0.00202635,-0.1158422,0.09246165,-0.10165879,0.14069025,-0.08867554,0.18667347,-0.06657444,0.23813955,-0.00907804,0.22352031,0.0539388,0.19083186,0.07601044,0.10466767,0.09660227,0.05828421,0.09682897,0.00933541,0.09238915,-0.05288421,0.08264997,-0.14891833,0.03680807,-0.19408167,0.02412961,0.02632588,-0.07566463,-0.05730322,-0.0353919,-0.1134592,-0.01961769,0.15318448,-0.02139837,0.07895672,-0.01599349,-0.04155883,-0.00958414,-0.13990773,0.00282665,0.17825654,0.02421102,0.11786352,0.02718178,0.05028987,0.02693989,-0.02291915,0.02472158,-0.12194799,0.01778353,0.09491624,0.07328459,0.04056344,0.06457506,-0.02042821,0.0541843,-0.08030799,0.04073628,-0.1539329,0.0585538,-0.00287159,-0.03517644,4.174486199,1121,5.5,10.68
CN4,18C,M,2,CN,0.05047181,-0.10957022,0.22514809,-0.03075344,0.24208005,0.01571278,0.15240572,0.0892138,-0.12363022,0.05650951,-0.19009904,0.04717647,-0.01199938,-0.05181252,0.00025222,-0.01533157,-0.09725291,0.00140844,-0.0961216,0.01644812,-0.15437168,0.01860126,-0.17231945,-0.00779089,-0.19855268,-0.01822206,-0.17985575,-0.06803849,-0.14111275,-0.09779894,-0.09381821,-0.11345693,-0.04508026,-0.11838347,0.00242957,-0.1159217,0.09266668,-0.10200264,0.14071735,-0.08872986,0.18642538,-0.06643674,0.23766284,-0.00920987,0.22282661,0.05295555,0.19061944,0.07538437,0.10468807,0.09626136,0.05837487,0.09651524,0.00949501,0.09216347,-0.0526334,0.08257253,-0.14869433,0.03683666,-0.19314959,0.02357703,0.02496432,-0.07645065,-0.05887277,-0.03459391,-0.11563827,-0.01936931,0.15309019,-0.02133859,0.07875644,-0.01576404,-0.04191355,-0.00966575,-0.14043581,0.00281719,0.17729116,0.02464831,0.11689453,0.02785955,0.04931568,0.02762528,-0.02394049,0.02623844,-0.12275559,0.01784545,0.09791176,0.07389945,0.0430474,0.06576341,-0.01860774,0.05600299,-0.07913076,0.0429044,-0.15409743,0.05815756,-0.00345151,-0.03445699,4.288269856,1121,5.5,10.68
CN4,18C,M,3,CN,0.04963878,-0.11016246,0.22471624,-0.02988329,0.24122864,0.01847497,0.15507632,0.08880393,-0.12123021,0.05853201,-0.18967819,0.04938219,-0.01145462,-0.05323936,-0.00635209,-0.01541226,-0.09768505,0.0003168,-0.09741021,0.01570987,-0.1541449,0.01745195,-0.17035456,-0.00808185,-0.19637313,-0.01830376,-0.17983072,-0.06822765,-0.14112336,-0.09882079,-0.09344158,-0.11430374,-0.04445251,-0.11882123,0.00318173,-0.1162264,0.0936177,-0.10244455,0.14183748,-0.08919316,0.18741729,-0.06624432,0.23668894,-0.00813714,0.22387179,0.05328734,0.19150503,0.07565787,0.10550521,0.09633406,0.05914508,0.0968443,0.01015877,0.09291208,-0.0521541,0.08374563,-0.1485181,0.03763144,-0.19202378,0.02566821,0.0248852,-0.07710456,-0.05817859,-0.03612047,-0.11419126,-0.02060111,0.15188328,-0.02153261,0.07789073,-0.01645236,-0.04240188,-0.01076456,-0.14025162,0.00291157,0.175994,0.0251896,0.11560949,0.02723014,0.04805768,0.02635744,-0.02520934,0.02479547,-0.12370889,0.0169488,0.09772118,0.07592164,0.04297838,0.0653433,-0.01893174,0.05446448,-0.08011558,0.04268607,-0.15309243,0.06222531,-0.0063005,-0.03474884,4.052031083,1121,5.5,10.68
CN4,18C,M,4,CN,0.04797487,-0.11039184,0.22496825,-0.02976147,0.24181938,0.01636217,0.15391195,0.08960927,-0.12242906,0.05731021,-0.19094493,0.04820269,-0.01375155,-0.05258245,-0.00307002,-0.01589817,-0.09741435,0.00257514,-0.0966529,0.01637855,-0.15489846,0.01916372,-0.17196595,-0.00818994,-0.19477691,-0.01674824,-0.17899019,-0.06809992,-0.1410516,-0.09946699,-0.09330932,-0.11490557,-0.04429042,-0.11930877,0.00329408,-0.11651195,0.09348606,-0.10197751,0.14148479,-0.08842566,0.18698473,-0.06574236,0.23717451,-0.00820764,0.2235108,0.05371078,0.19115545,0.07613687,0.10509319,0.09683675,0.05876073,0.09702557,0.00988458,0.09258739,-0.05223421,0.08284494,-0.14833505,0.03695513,-0.19239428,0.02363667,0.0229182,-0.07738459,-0.0598129,-0.0352491,-0.11587986,-0.01936766,0.15255557,-0.02126551,0.07857324,-0.01595896,-0.04168185,-0.00961142,-0.13958207,0.00372787,0.17664638,0.02459319,0.11625834,0.02761177,0.04870766,0.02766556,-0.02449598,0.02563769,-0.12295966,0.01753178,0.09891902,0.07377872,0.0438836,0.06466458,-0.01804864,0.05457267,-0.07899856,0.04200446,-0.15376032,0.05890341,-0.00623635,-0.0349718,4.354419581,1121,5.5,10.68
CN4,18C,M,5,CN,0.05045042,-0.10909092,0.22462453,-0.03228984,0.24251871,0.01664939,0.15006865,0.09036557,-0.12268275,0.05719906,-0.18923915,0.04833442,-0.01133719,-0.05255511,-0.00121697,-0.01512727,-0.09876857,0.00140423,-0.09833099,0.0163995,-0.15497502,0.01899536,-0.17076711,-0.00739524,-0.19692586,-0.01630645,-0.18018807,-0.06814248,-0.14201546,-0.0995726,-0.09417774,-0.11503561,-0.04509364,-0.11868865,0.00251876,-0.11555579,0.09287638,-0.10166313,0.1410463,-0.08874132,0.18698304,-0.06667021,0.23812931,-0.00903552,0.22349397,0.05349459,0.19111459,0.07601488,0.10489181,0.09664799,0.05850127,0.09683848,0.00954522,0.09249922,-0.05267928,0.08294738,-0.14867521,0.03670659,-0.19215397,0.02382244,0.02491998,-0.07659095,-0.05825095,-0.03545859,-0.11451078,-0.02021132,0.15267761,-0.02161349,0.07855448,-0.01604749,-0.0416029,-0.00907296,-0.13985153,0.00304066,0.17708043,0.0248106,0.11641336,0.02744179,0.04856648,0.02710888,-0.02497827,0.0253635,-0.12378126,0.01764715,0.09783418,0.07390583,0.04315119,0.06575658,-0.01821589,0.05526215,-0.07850136,0.04198101,-0.15308072,0.05877405,-0.00396001,-0.03454634,4.330379782,1121,5.5,10.68
CN5,18C,M,1,CN,0.05284041,-0.11029822,0.22794708,-0.02755537,0.2406359,0.02021238,0.14865485,0.08754803,-0.12246817,0.05853213,-0.19159401,0.05050252,-0.00704924,-0.05748008,-0.00184806,-0.01525208,-0.09626228,0.00310674,-0.09443368,0.01863808,-0.15199441,0.02167595,-0.16928909,-0.00678,-0.19715092,-0.01615189,-0.18091172,-0.06910363,-0.14368294,-0.10187724,-0.09583571,-0.11928267,-0.04622062,-0.12368609,0.00156789,-0.11953781,0.09128404,-0.10142293,0.13890086,-0.08722326,0.18454604,-0.06588408,0.23762216,-0.01055957,0.22096241,0.05095476,0.18901376,0.07288804,0.10368555,0.09441168,0.05740914,0.09504094,0.00849082,0.09093889,-0.05378766,0.0817094,-0.15092214,0.03737713,-0.19354017,0.02715861,0.02642451,-0.07950872,-0.05586734,-0.0380277,-0.11164083,-0.02081211,0.15478853,-0.02125533,0.08002747,-0.01655869,-0.04159797,-0.009931,-0.14033324,0.00494303,0.17613117,0.02676032,0.11635698,0.02998341,0.04942547,0.03122539,-0.02317091,0.0300512,-0.12083813,0.02016388,0.09508406,0.07375703,0.04143113,0.06623398,-0.01883655,0.05668435,-0.07771897,0.0428505,-0.15422888,0.06160634,-0.00200657,-0.03676622,4.428423866,1121,5.5,10.68
