LineID,Pop,Line,Ind,Sex,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,Csize,Elevation,Lat,Lon
CN003,CN,3,10,F,0.04975737,-0.10955603,0.22068301,-0.02965673,0.2360159,0.01625253,0.16291974,0.08260514,-0.12127729,0.05773947,-0.18538123,0.04900517,-0.00024868,-0.05581902,0.00995171,-0.01743546,-0.08059093,-0.00028141,-0.07894915,0.01811999,-0.1417319,0.02185474,-0.16810601,-0.01100608,-0.19347463,-0.0182152,-0.17507416,-0.06675432,-0.13899933,-0.0991747,-0.09251106,-0.11542804,-0.04416621,-0.11972223,0.00275911,-0.11677447,0.09212182,-0.10055986,0.13950135,-0.08548605,0.18302577,-0.0628348,0.23335176,-0.0089764,0.21813257,0.04757521,0.18805383,0.07075265,0.10351351,0.09539058,0.05694007,0.09617684,0.00749536,0.09137349,-0.05405518,0.0812342,-0.14988736,0.03616219,-0.1888559,0.02467447,0.02890097,-0.07716512,-0.05134553,-0.03612413,-0.10778522,-0.0204414,0.15228184,-0.02340077,0.07983643,-0.01863082,-0.03790067,-0.0092191,-0.13463254,0.00092509,0.17597373,0.02527806,0.11906525,0.02959871,0.0551256,0.03099846,-0.01409351,0.02874506,-0.10702761,0.01948729,0.1063925,0.07554471,0.05235929,0.06803836,-0.00827365,0.05806343,-0.06758119,0.0451952,-0.15054052,0.05835488,0.00826477,-0.03767736,4.075802092,1121,11.85,13.16
CN003,CN,3,11,F,0.04911328,-0.10843295,0.22315139,-0.02924721,0.23816546,0.01464803,0.15542344,0.08307841,-0.12319746,0.05773724,-0.18828953,0.05028928,0.00541685,-0.05707446,0.01573866,-0.01602829,-0.07735029,0.00015544,-0.07645249,0.01797228,-0.14229696,0.02149387,-0.1669881,-0.00978391,-0.19496101,-0.02157719,-0.17598423,-0.06650135,-0.13895631,-0.09704212,-0.09313244,-0.11283987,-0.04524019,-0.11761446,0.00149567,-0.1153714,0.09075417,-0.09973129,0.13836237,-0.08556835,0.1825273,-0.06391955,0.23515756,-0.01031741,0.2174855,0.04785168,0.18655757,0.06975024,0.10237249,0.09370557,0.05602933,0.09491486,0.00667589,0.09061675,-0.05487084,0.08102492,-0.15055233,0.03602209,-0.1918042,0.02738651,0.03011313,-0.07585273,-0.0490174,-0.03523666,-0.10502811,-0.02042076,0.15504945,-0.02320068,0.08187958,-0.01756614,-0.03690492,-0.00747037,-0.13475046,0.00204222,0.17844092,0.0237157,0.12143155,0.02794261,0.0574084,0.02913153,-0.01193049,0.02756266,-0.10563699,0.01906036,0.10035109,0.0741402,0.04756146,0.06628416,-0.01179996,0.05681693,-0.07007095,0.04525234,-0.15290073,0.05919159,0.01344121,-0.03744643,4.022946803,1121,11.85,13.16
CN003,CN,3,12,F,0.05176625,-0.10645472,0.22294359,-0.02900949,0.23865868,0.01538206,0.15678276,0.08251028,-0.12244929,0.05809891,-0.18876891,0.04946792,0.00528487,-0.05611154,0.01346348,-0.01664296,-0.07759622,-0.00021296,-0.07663276,0.01756869,-0.14278111,0.02190183,-0.16758213,-0.01078219,-0.19611387,-0.02165973,-0.17667719,-0.06699587,-0.13868102,-0.09683835,-0.09271394,-0.11229525,-0.04487888,-0.11657033,0.00173338,-0.11392023,0.09085265,-0.09836879,0.13834146,-0.08438174,0.18241185,-0.06295863,0.23539557,-0.01003844,0.21785253,0.04828384,0.18678833,0.06989998,0.10267957,0.09309183,0.05648948,0.09416936,0.00726041,0.08992645,-0.05420329,0.0805502,-0.15024534,0.03697946,-0.19080792,0.02972247,0.03157018,-0.07419809,-0.04918395,-0.03568748,-0.10561526,-0.02085039,0.15443063,-0.02439025,0.08111878,-0.01908599,-0.03775005,-0.00810164,-0.13570251,0.00161295,0.17872156,0.02316818,0.12140834,0.02720475,0.05706377,0.02872801,-0.01264711,0.02748001,-0.10711632,0.01897745,0.10145968,0.07318602,0.04842516,0.06522657,-0.01122339,0.05581473,-0.06978352,0.04433038,-0.15286489,0.05940313,0.01196479,-0.03708851,4.143710574,1121,11.85,13.16
CN003,CN,3,14,F,0.05013472,-0.10867062,0.2227645,-0.02881172,0.23753452,0.01695235,0.15332226,0.08381474,-0.12232663,0.0586267,-0.18808705,0.05254277,0.00678918,-0.05672971,0.01436355,-0.01613221,-0.07826023,0.00098416,-0.07561952,0.01823994,-0.14404233,0.02370524,-0.17089092,-0.00840874,-0.1902807,-0.02252634,-0.17452425,-0.06713352,-0.13928957,-0.10030524,-0.0925959,-0.11652991,-0.04429203,-0.1194609,0.00241313,-0.11594628,0.09163118,-0.10024941,0.13907997,-0.08574022,0.18288019,-0.06357153,0.23460297,-0.00984184,0.21800912,0.04819351,0.18700802,0.07013269,0.10257883,0.09303648,0.05631393,0.09391963,0.00703586,0.08961992,-0.05450081,0.08042273,-0.15103223,0.03665645,-0.19017408,0.02980422,0.03059145,-0.07585364,-0.0501118,-0.03450983,-0.10732681,-0.01949758,0.15455298,-0.02374803,0.08140567,-0.01873892,-0.03720048,-0.00724089,-0.13488274,0.00326659,0.17814534,0.02404056,0.12130241,0.02772791,0.05747159,0.02954437,-0.01170459,0.02829967,-0.10545385,0.02017829,0.09924921,0.07255189,0.046716,0.06432313,-0.01239848,0.05479003,-0.07034568,0.04291956,-0.15225361,0.06087175,0.01353593,-0.0371915,3.998024038,1121,11.85,13.16
CN003,CN,3,15,F,0.05038479,-0.10908351,0.2251498,-0.02766779,0.24189683,0.01722962,0.15239476,0.08483431,-0.12309096,0.05383635,-0.18328717,0.0503614,0.00139134,-0.05583714,0.01190502,-0.01599208,-0.0799798,0.00075222,-0.07846422,0.01734003,-0.15209159,0.02096135,-0.16991065,-0.00755722,-0.19314901,-0.01769518,-0.17181621,-0.06429245,-0.13589817,-0.09496301,-0.09082068,-0.11185985,-0.04321481,-0.11824497,0.00350397,-0.11646582,0.09206199,-0.09928829,0.13894217,-0.08390045,0.18255387,-0.06218948,0.23703464,-0.01129627,0.22033368,0.04987817,0.18852087,0.07112502,0.10395737,0.09266244,0.05803937,0.09275556,0.00926114,0.08749252,-0.0516452,0.07741482,-0.14814109,0.03763213,-0.18701278,0.03041454,0.02957167,-0.07621879,-0.0520828,-0.03554794,-0.10920591,-0.01965791,0.15582495,-0.02222284,0.08254217,-0.01723969,-0.03677321,-0.00867722,-0.13431716,0.00321751,0.1806423,0.02377295,0.12207697,0.02694016,0.0563499,0.02790369,-0.01480733,0.02621458,-0.11148305,0.01940995,0.09938767,0.07139513,0.04516889,0.06288662,-0.01584321,0.05315494,-0.07594538,0.04248024,-0.150201,0.05668873,0.0103654,-0.03701824,4.012475992,1121,11.85,13.16
CN003,CN,3,16,F,0.04826654,-0.11206478,0.22140937,-0.0285552,0.23695574,0.01838746,0.15428374,0.08639295,-0.12134131,0.0575687,-0.18599425,0.05051945,0.00018253,-0.05853243,0.01144206,-0.01739945,-0.07793478,0.00044235,-0.07583715,0.01770962,-0.14068306,0.02165846,-0.1668237,-0.00906706,-0.19543167,-0.01874366,-0.1728455,-0.06450838,-0.13795936,-0.0964647,-0.0926177,-0.11403275,-0.04447414,-0.12054164,0.00277495,-0.11876284,0.0925196,-0.10238056,0.13994965,-0.08653159,0.18329111,-0.06303135,0.23364855,-0.00877513,0.21941055,0.04907631,0.18868253,0.07214004,0.10343043,0.09525393,0.05689323,0.09553819,0.00749207,0.09052411,-0.0540729,0.08046675,-0.15063643,0.03742622,-0.19014291,0.0273485,0.02769601,-0.07996553,-0.05098307,-0.0375953,-0.10691475,-0.02167581,0.15308672,-0.0233318,0.08029642,-0.01878033,-0.03787902,-0.00802153,-0.13499284,0.00283827,0.17749525,0.02535137,0.12082651,0.02880994,0.05721077,0.03000165,-0.01162629,0.02739137,-0.1048863,0.01908978,0.10070565,0.07357573,0.04826294,0.06597253,-0.01075146,0.05722743,-0.06839865,0.04481563,-0.15092529,0.05974068,0.00911197,-0.03902189,4.023305887,1121,11.85,13.16
CN003,CN,3,18,F,0.0482296,-0.10830514,0.22297763,-0.02959,0.23668426,0.01715372,0.15583858,0.08344587,-0.12471559,0.05742281,-0.18949794,0.04899818,0.0050592,-0.05765098,0.01411464,-0.01765503,-0.07424905,-0.00109231,-0.07370232,0.01831136,-0.14169701,0.02232508,-0.1655819,-0.00958517,-0.19340294,-0.02007225,-0.17625944,-0.06603959,-0.13971577,-0.09763071,-0.09360943,-0.11384194,-0.0454882,-0.11798123,0.00130578,-0.11512064,0.09077427,-0.09985757,0.13867972,-0.08627019,0.18310958,-0.0646419,0.23475277,-0.00985759,0.21716213,0.0475983,0.18653822,0.06980905,0.10247892,0.0947904,0.0559897,0.09636423,0.00646777,0.09228063,-0.05521535,0.08261772,-0.15023479,0.03561877,-0.19067213,0.02822951,0.02985946,-0.07564022,-0.04895383,-0.03612492,-0.10427844,-0.02073429,0.15479702,-0.02537998,0.08166124,-0.02002071,-0.03689996,-0.00877632,-0.13450205,0.00168945,0.17791752,0.02306592,0.1213087,0.02675776,0.05778026,0.02902482,-0.01107281,0.02771732,-0.10509604,0.01942524,0.09983158,0.07621326,0.04709613,0.06828849,-0.01198519,0.05798306,-0.06998038,0.04578066,-0.15447714,0.05892723,0.01254733,-0.03847364,4.089796559,1121,11.85,13.16
CN003,CN,3,19,F,0.05150628,-0.11163502,0.22149638,-0.03052939,0.23710134,0.01619401,0.14744392,0.08713122,-0.12182618,0.05968205,-0.18722974,0.05081712,0.00429033,-0.05783116,0.01160225,-0.01778451,-0.07916178,0.00018282,-0.07656782,0.01906989,-0.14132561,0.0255695,-0.1651381,-0.01132814,-0.19112656,-0.02216569,-0.17574503,-0.06704857,-0.13951678,-0.09953642,-0.09300546,-0.11574634,-0.04455771,-0.12089491,0.00268291,-0.11879573,0.09260582,-0.10295217,0.1405116,-0.08805521,0.18437022,-0.0648407,0.23412251,-0.00934023,0.21902523,0.04798744,0.18833338,0.0706939,0.10347863,0.09484077,0.0568271,0.09591852,0.00719576,0.09157708,-0.0546783,0.08202467,-0.15124616,0.03758624,-0.18822078,0.03225615,0.03204117,-0.07844421,-0.04773313,-0.036514,-0.10400725,-0.0203406,0.15313599,-0.02654278,0.08059698,-0.02068529,-0.03693164,-0.00872252,-0.13367197,0.00226393,0.17747372,0.02497452,0.12071653,0.02945892,0.05697089,0.03104559,-0.01207719,0.02957415,-0.10520534,0.02108305,0.0949271,0.07547858,0.04391153,0.06688385,-0.01352987,0.05711794,-0.06986786,0.0452455,-0.1519258,0.06112096,0.01120612,-0.038507,3.998317614,1121,11.85,13.16
CN003,CN,3,20,F,0.04999296,-0.10964734,0.22114939,-0.02971132,0.23733195,0.01346308,0.15808601,0.08475172,-0.1220548,0.05660256,-0.18561725,0.04952011,0.00172684,-0.05720463,0.00912977,-0.01632812,-0.0808473,0.00053336,-0.07942636,0.01800712,-0.14127011,0.02260182,-0.16598958,-0.00987398,-0.19480891,-0.02262922,-0.17431786,-0.06645113,-0.13851291,-0.09867419,-0.09234773,-0.11570343,-0.04391145,-0.12048504,0.00312184,-0.11740163,0.09232515,-0.10000319,0.13961594,-0.08465262,0.18326853,-0.06222126,0.23437693,-0.00863867,0.2182104,0.04812982,0.188041,0.07120655,0.103458,0.09575265,0.05686356,0.09644477,0.00740432,0.09150655,-0.05416252,0.08122682,-0.15001639,0.03618986,-0.18808541,0.03014645,0.02946742,-0.07750739,-0.04988852,-0.03628438,-0.10594079,-0.02053439,0.15242295,-0.02379002,0.07984442,-0.01809696,-0.03817437,-0.00880125,-0.13492617,0.00252182,0.17718432,0.02326916,0.11999375,0.02781486,0.05574037,0.0292188,-0.01385864,0.02816533,-0.1074233,0.01947386,0.10314841,0.07500177,0.05009968,0.06700311,-0.00955113,0.05736072,-0.06799529,0.04517543,-0.15142702,0.05981233,0.00903975,-0.03753319,4.033089924,1121,11.85,13.16
CN004,CN,4,1,F,0.05552617,-0.10682404,0.22563772,-0.02531034,0.24135884,0.01537629,0.15908896,0.08099147,-0.12051136,0.05733744,-0.18456631,0.04977505,-0.00271895,-0.05387357,0.00063442,-0.0141565,-0.08940731,0.00230238,-0.0884251,0.01794649,-0.14078756,0.0198096,-0.16916992,-0.0091093,-0.1914027,-0.01735975,-0.17364153,-0.06748865,-0.1369176,-0.09979703,-0.09011732,-0.11400514,-0.04221042,-0.11734833,0.0042963,-0.11450207,0.09314809,-0.09900199,0.1402503,-0.08446482,0.18361813,-0.06240973,0.23560476,-0.01022267,0.22161725,0.04962053,0.18934921,0.07016805,0.104673,0.08960588,0.05880648,0.09026066,0.00980194,0.08669501,-0.05154993,0.07878612,-0.14823809,0.03757763,-0.18823259,0.02624541,0.03119289,-0.07553535,-0.05224065,-0.03609218,-0.11014804,-0.02002101,0.15426087,-0.01942805,0.08116073,-0.01532346,-0.03799275,-0.00855476,-0.1350124,0.00426717,0.17821505,0.0240251,0.11945561,0.02798469,0.0534471,0.02929217,-0.01798407,0.02792966,-0.11261458,0.01900559,0.10413467,0.0706774,0.05098062,0.06319835,-0.00883761,0.05426059,-0.06745107,0.04259349,-0.14943629,0.05709755,0.00172191,-0.03445374,4.227451838,1121,11.85,13.16
CN004,CN,4,2,F,0.05043946,-0.10410347,0.22544224,-0.0325821,0.2430115,0.01056189,0.15651419,0.08454769,-0.12314093,0.05324408,-0.18489223,0.04423195,-0.00210007,-0.05193404,0.00456098,-0.01490706,-0.08939406,0.00095381,-0.08927127,0.01595251,-0.13948874,0.01665465,-0.17202355,-0.00880701,-0.19366719,-0.02024666,-0.171243,-0.06422772,-0.13444781,-0.09387366,-0.08929831,-0.10885554,-0.04212698,-0.11210299,0.00406347,-0.10958798,0.0931078,-0.09733606,0.14092065,-0.08546456,0.18574962,-0.06529706,0.23929464,-0.01109731,0.22116118,0.04954933,0.18986672,0.0715737,0.10525646,0.09294167,0.05932609,0.09318301,0.01043685,0.08857006,-0.05054012,0.07913035,-0.14589725,0.03665166,-0.18740636,0.02575808,0.02846034,-0.07167847,-0.05455045,-0.03361049,-0.11219844,-0.01938287,0.15469524,-0.02425667,0.08149563,-0.01747247,-0.03762448,-0.00898172,-0.13542012,0.00144859,0.17978313,0.02223187,0.12075203,0.02770915,0.05431868,0.02968155,-0.0175913,0.02765748,-0.11249591,0.01622764,0.1019839,0.07388037,0.04932295,0.06569072,-0.00993755,0.05574637,-0.06792891,0.04295945,-0.15143905,0.05402133,0.00382932,-0.03408518,4.043140316,1121,11.85,13.16
CN004,CN,4,3,F,0.04791037,-0.10728623,0.2250199,-0.02661225,0.23959044,0.01680739,0.16268108,0.08248319,-0.12009009,0.05633465,-0.186046,0.04775512,0.00314696,-0.05603303,0.0047873,-0.0151964,-0.08579744,0.0020099,-0.085181,0.01583443,-0.14778668,0.01950494,-0.16940555,-0.00781098,-0.1920789,-0.01917331,-0.17469554,-0.06732294,-0.13553842,-0.09555209,-0.08965077,-0.10903663,-0.04236188,-0.11385066,0.00390529,-0.11244003,0.09296863,-0.09935965,0.14058472,-0.08613946,0.1845046,-0.06438431,0.23481287,-0.0101073,0.22193891,0.04962326,0.19022969,0.0717922,0.10510198,0.09178399,0.05917046,0.09172675,0.01029215,0.0871229,-0.05078253,0.07794848,-0.14624173,0.03581866,-0.18837328,0.02657874,0.02875835,-0.07452242,-0.05130811,-0.03451564,-0.10717943,-0.01790843,0.15453882,-0.02153876,0.08126922,-0.01730154,-0.03791205,-0.00846098,-0.13541285,0.00304565,0.17747044,0.02475455,0.11881348,0.02772258,0.05299663,0.02769724,-0.01824662,0.02625591,-0.11387602,0.01802203,0.1048774,0.07211637,0.04993479,0.0637403,-0.01184747,0.05396952,-0.07244076,0.04176322,-0.15009989,0.05669979,0.00727918,-0.03593328,4.205560677,1121,11.85,13.16
CN004,CN,4,4,F,0.04563993,-0.10923811,0.22746179,-0.02673142,0.24214645,0.01579615,0.15277208,0.08540405,-0.12303392,0.0558353,-0.18387827,0.04811052,-0.00775989,-0.0527082,0.00236884,-0.01488718,-0.08560684,0.00099153,-0.08553959,0.01521419,-0.14057693,0.0193037,-0.16645848,-0.00675093,-0.19131774,-0.01823574,-0.17193165,-0.06537038,-0.13532934,-0.09578544,-0.08966335,-0.11070643,-0.04213339,-0.11539222,0.0044045,-0.11373101,0.09402507,-0.10154219,0.14204178,-0.08811293,0.18617772,-0.06563866,0.23709272,-0.01059146,0.22327556,0.05043857,0.19101703,0.07217007,0.10555064,0.09202352,0.05945699,0.09222481,0.01035984,0.08798081,-0.05100625,0.07924019,-0.14734677,0.03714506,-0.18691972,0.02534419,0.02514811,-0.07627401,-0.05443809,-0.03467232,-0.11013647,-0.01849323,0.15614854,-0.02165155,0.08283821,-0.01697575,-0.0364342,-0.00893504,-0.1339132,0.00296025,0.17939013,0.02491985,0.12077401,0.02865079,0.05504125,0.02846374,-0.01605188,0.02580975,-0.11054831,0.01722946,0.09910649,0.07320201,0.04703286,0.064734,-0.01161014,0.05516634,-0.06914008,0.04336799,-0.15040326,0.05484478,-1.80E-06,-0.03468822,3.976345474,1121,11.85,13.16
CN004,CN,4,5,F,0.04669746,-0.10161776,0.22558906,-0.03123051,0.24361758,0.01151329,0.16850729,0.07872398,-0.12090339,0.05244852,-0.18624977,0.0435864,-0.00221574,-0.0509753,0.00448976,-0.01314922,-0.08921432,0.00128475,-0.08824618,0.01559202,-0.15156736,0.01673607,-0.16925836,-0.00830113,-0.19070183,-0.02168766,-0.17133731,-0.06534179,-0.13415801,-0.09544858,-0.08832872,-0.1077861,-0.04145046,-0.10925414,0.00439595,-0.10639583,0.09280051,-0.09475093,0.14004809,-0.08320403,0.18439179,-0.06378524,0.23896277,-0.01212321,0.22087634,0.04898787,0.18929241,0.06994064,0.10545461,0.09122579,0.05986445,0.09180438,0.01130021,0.08742399,-0.04929757,0.07799231,-0.14353812,0.03517374,-0.18861437,0.02373487,0.02605336,-0.07003437,-0.05403208,-0.0328143,-0.10977458,-0.0190168,0.15472348,-0.02309868,0.08151193,-0.0159561,-0.03757587,-0.00713531,-0.13564758,0.00193959,0.18073252,0.0235203,0.12068485,0.02809187,0.05329176,0.02827256,-0.0195599,0.02581941,-0.11757257,0.0164976,0.10825655,0.07230676,0.05141871,0.06543202,-0.01232995,0.05545039,-0.07453675,0.041719,-0.15067122,0.05278486,0.00398364,-0.03272205,4.257458503,1121,11.85,13.16
CN004,CN,4,6,F,0.05755412,-0.10428265,0.22401927,-0.02712195,0.23942108,0.01449758,0.16709355,0.07911073,-0.11961249,0.05763254,-0.18449592,0.04905963,0.00080854,-0.05226089,0.00543151,-0.01449952,-0.08613712,0.002205,-0.08601004,0.0178012,-0.14928777,0.02095241,-0.16755164,-0.00661714,-0.19582242,-0.01949357,-0.17511277,-0.06849048,-0.13684372,-0.09974628,-0.09002078,-0.11217514,-0.04237506,-0.11586002,0.00391437,-0.11297196,0.09226048,-0.09650661,0.13912834,-0.08194579,0.18272593,-0.06092384,0.23555235,-0.00970102,0.21940274,0.04850594,0.18839758,0.07030368,0.10407323,0.09040946,0.05824734,0.09058406,0.00933001,0.08635501,-0.05188435,0.07784848,-0.14850352,0.03710542,-0.18958742,0.02500756,0.03318409,-0.07350058,-0.04979279,-0.03445316,-0.10759893,-0.01916092,0.15384774,-0.0218941,0.08067334,-0.01700824,-0.03803353,-0.00677124,-0.13573305,0.00331058,0.17729344,0.02305991,0.11858214,0.02683809,0.05263913,0.02797372,-0.01869239,0.02665705,-0.11453725,0.01931393,0.10866578,0.0701343,0.05270938,0.06237777,-0.0102207,0.05314792,-0.07208816,0.04224753,-0.1489325,0.05694885,0.00488894,-0.0338779,4.221632755,1121,11.85,13.16
CN004,CN,4,7,F,0.04946742,-0.10451844,0.22730754,-0.02395609,0.24162161,0.01665017,0.16196669,0.08051424,-0.12143396,0.05630001,-0.18550053,0.04746357,0.0006411,-0.05414493,0.00635472,-0.0158547,-0.08667774,0.00082906,-0.08651943,0.01728772,-0.14179901,0.01997091,-0.16925937,-0.00806533,-0.19460972,-0.01644444,-0.17434505,-0.06634917,-0.13815128,-0.09881946,-0.09135491,-0.11324273,-0.04358284,-0.1152038,0.00268929,-0.11152411,0.09132295,-0.09628611,0.13847269,-0.08277353,0.18236127,-0.06220547,0.23583006,-0.01105847,0.22105035,0.05024792,0.18862167,0.07088403,0.10381357,0.08955742,0.05805117,0.08973202,0.00920351,0.08570137,-0.05192915,0.07737495,-0.14792355,0.03651173,-0.18928465,0.02678441,0.02840652,-0.07282504,-0.0527307,-0.03568648,-0.10890139,-0.0208773,0.15641259,-0.01995507,0.08264971,-0.01659305,-0.03747837,-0.0090208,-0.13552783,0.00272923,0.17871508,0.02424107,0.12001498,0.02756307,0.05410693,0.02841909,-0.01724541,0.02778254,-0.11207585,0.01856331,0.10620985,0.06982808,0.052396,0.06208367,-0.00817204,0.05335218,-0.06763298,0.04235668,-0.15077447,0.05727462,0.00592864,-0.03554388,4.439864954,1121,11.85,13.16
CN004,CN,4,8,F,0.05220204,-0.10785538,0.22526559,-0.02657869,0.24065774,0.01421027,0.15960862,0.08320872,-0.12078362,0.05538022,-0.18234665,0.04759834,-0.00555925,-0.05229733,0.00363686,-0.0144581,-0.08179081,0.00114305,-0.08030639,0.01683566,-0.15306956,0.01973398,-0.16750597,-0.00724421,-0.19230944,-0.01564427,-0.17220288,-0.06543396,-0.13610047,-0.09752081,-0.08977831,-0.11269327,-0.04193294,-0.11634723,0.00461435,-0.11398365,0.09385406,-0.10029614,0.1413549,-0.08638875,0.18487634,-0.06404654,0.2352287,-0.01040067,0.22328609,0.04912496,0.19151152,0.0713511,0.10628571,0.09132433,0.06030356,0.09138431,0.01132928,0.08700009,-0.0498744,0.07814609,-0.14595413,0.03677269,-0.18534578,0.02856023,0.02897969,-0.07570072,-0.05291703,-0.03425079,-0.11012877,-0.01787484,0.15489719,-0.02070467,0.08201404,-0.01586404,-0.03644949,-0.00759829,-0.13361902,0.00277653,0.17975789,0.02499775,0.12084796,0.02928637,0.05475618,0.02936945,-0.01668555,0.02671035,-0.11420605,0.0189441,0.09988762,0.07275868,0.04468858,0.06331744,-0.01725086,0.05240556,-0.07829616,0.04047781,-0.14846631,0.05433617,0.00128105,-0.03412347,4.065521693,1121,11.85,13.16
CN004,CN,4,10,F,0.05536694,-0.10653484,0.22398647,-0.02924074,0.24123094,0.01569584,0.16201954,0.08341222,-0.12280568,0.05307811,-0.18361182,0.045011,-0.00080834,-0.05163895,0.00424494,-0.01536534,-0.09085357,0.00098106,-0.09011488,0.01663157,-0.14644892,0.01933515,-0.16845729,-0.00915668,-0.1934267,-0.01452488,-0.17289005,-0.06481671,-0.13571887,-0.09533809,-0.08960056,-0.10863629,-0.04223318,-0.11376892,0.00411604,-0.11271473,0.09314854,-0.09941659,0.14053325,-0.08540202,0.1842678,-0.06357752,0.23626104,-0.01068295,0.22248223,0.04974012,0.19089074,0.07213787,0.10572097,0.09231995,0.05982295,0.09195608,0.01102449,0.08688126,-0.04991109,0.07722589,-0.14573595,0.03686491,-0.1865406,0.02724535,0.03259204,-0.07399205,-0.05089793,-0.03462247,-0.10874472,-0.01918545,0.15345401,-0.02191459,0.08049367,-0.01664418,-0.03821689,-0.00847857,-0.13534604,0.00329379,0.17778846,0.02424927,0.11846472,0.02764805,0.05186108,0.02812858,-0.0201332,0.02572165,-0.11597412,0.01812059,0.1056433,0.0710175,0.05093647,0.06285482,-0.01061676,0.05363178,-0.07092375,0.04151603,-0.15067206,0.054492,0.0036356,-0.03402522,4.226487609,1121,11.85,13.16
CN004,CN,4,11,F,0.04847713,-0.10716697,0.22717914,-0.02894622,0.24228012,0.01438583,0.15501408,0.08412069,-0.12028169,0.05545035,-0.18426183,0.04725623,-0.00190582,-0.05267516,0.00754278,-0.01462399,-0.083802,0.00162584,-0.08314192,0.01604625,-0.1474908,0.01837768,-0.1695577,-0.00983753,-0.19382542,-0.01986427,-0.17331482,-0.06560843,-0.13493018,-0.09358536,-0.08954173,-0.10791357,-0.0424208,-0.11349397,0.0038099,-0.11239393,0.09284831,-0.09925933,0.14051287,-0.08616897,0.18490516,-0.06521564,0.23804773,-0.01183298,0.22171016,0.04898641,0.19014686,0.07086682,0.1054119,0.09190936,0.05949419,0.09210361,0.0106241,0.08746126,-0.05040398,0.0781096,-0.14606516,0.03653589,-0.1874025,0.02819302,0.02844047,-0.07365937,-0.0532569,-0.03386334,-0.11022298,-0.0193228,0.15669723,-0.02175918,0.0830834,-0.01652976,-0.03647875,-0.00728705,-0.1347487,0.00293098,0.18025026,0.02412182,0.12126132,0.027936,0.05508072,0.02799247,-0.0165037,0.02573053,-0.1130173,0.01742122,0.09831084,0.07340284,0.04481531,0.06425005,-0.01530387,0.05364147,-0.07439943,0.04139877,-0.14924659,0.05527571,0.00597357,-0.03456431,4.013855064,1121,11.85,13.16
CN004,CN,4,12,F,0.05250715,-0.1063235,0.22505891,-0.02883977,0.2410019,0.0157126,0.16140665,0.08198812,-0.12220068,0.0544507,-0.18542573,0.04615992,0.00128121,-0.05448254,0.00675211,-0.01474667,-0.08771287,0.0013829,-0.08606112,0.01608229,-0.15025148,0.01828146,-0.16703355,-0.00810344,-0.1927062,-0.01537052,-0.17351572,-0.06526138,-0.13538756,-0.09478615,-0.0895242,-0.10874995,-0.0422968,-0.11470658,0.00397361,-0.11312175,0.09260099,-0.09816597,0.13984486,-0.08433079,0.18383587,-0.06344768,0.23668881,-0.01116696,0.22113921,0.04868254,0.18978467,0.07047544,0.10541381,0.09192902,0.05957481,0.09224378,0.01079874,0.08758506,-0.05010218,0.07806253,-0.14586168,0.03709528,-0.18764809,0.02737782,0.03063523,-0.07472664,-0.05044495,-0.03553062,-0.10702009,-0.01985216,0.15475026,-0.02205107,0.08157251,-0.01682981,-0.03742777,-0.00772101,-0.13498744,0.00329343,0.17854412,0.02402458,0.11936483,0.02719908,0.05296666,0.02721789,-0.0188841,0.02544041,-0.11565553,0.0176858,0.10358345,0.07365178,0.04836299,0.06522955,-0.01359591,0.0544059,-0.07433098,0.04131449,-0.15085546,0.05437842,0.00693574,-0.03519301,4.279138596,1121,11.85,13.16
