site.type	site.abbr	sample.date	year	month	day	genus	species	genus.species
N	TOM	17/07/2002	2002	7	17	Lasioglossum (Evylaeus)	sp A	Lasioglossum (Evylaeus) sp A
N	TOM	09/08/2002	2002	8	9	Lasioglossum (Evylaeus)	sp A	Lasioglossum (Evylaeus) sp A
N	TOM	09/08/2002	2002	8	9	Lasioglossum (Evylaeus)	sp A	Lasioglossum (Evylaeus) sp A
N	TOM	09/08/2002	2002	8	9	Lasioglossum (Evylaeus)	sp A	Lasioglossum (Evylaeus) sp A
N	TOM	09/08/2002	2002	8	9	Lasioglossum (Evylaeus)	sp A	Lasioglossum (Evylaeus) sp A
C	PIL	06/06/2002	2002	6	6	Lasioglossum (Evylaeus)	sp A	Lasioglossum (Evylaeus) sp A
O	RIV3	03/04/2002	2002	4	3	Lasioglossum (Evylaeus)	sp B	Lasioglossum (Evylaeus) sp B
O	RIV3	03/04/2002	2002	4	3	Lasioglossum (Evylaeus)	sp B	Lasioglossum (Evylaeus) sp B
O	RIV3	23/05/2002	2002	5	23	Lasioglossum (Evylaeus)	sp C	Lasioglossum (Evylaeus) sp C
O	RIV3	26/06/2002	2002	6	26	Lasioglossum (Evylaeus)	sp C	Lasioglossum (Evylaeus) sp C
O	TER1	01/04/2002	2002	4	1	Lasioglossum (Evylaeus)	sp C	Lasioglossum (Evylaeus) sp C
N	LOW	07/06/2002	2002	6	7	Lasioglossum (Evylaeus)	sp C	Lasioglossum (Evylaeus) sp C
N	MUR70	17/05/2002	2002	5	17	Lasioglossum (Evylaeus)	sp C	Lasioglossum (Evylaeus) sp C
N	NIC	15/05/2002	2002	5	15	Lasioglossum (Evylaeus)	sp C	Lasioglossum (Evylaeus) sp C
N	NIC	04/06/2002	2002	6	4	Lasioglossum (Evylaeus)	sp C	Lasioglossum (Evylaeus) sp C
N	PUT1	04/06/2002	2002	6	4	Lasioglossum (Evylaeus)	sp C	Lasioglossum (Evylaeus) sp C
C	HOL	21/04/2002	2002	4	21	Lasioglossum (Evylaeus)	sp C	Lasioglossum (Evylaeus) sp C
C	LEE	23/06/2002	2002	6	23	Lasioglossum (Evylaeus)	sp C	Lasioglossum (Evylaeus) sp C
C	LEE	05/08/2002	2002	8	5	Lasioglossum (Evylaeus)	sp C	Lasioglossum (Evylaeus) sp C
O	TER1	10/04/2002	2002	4	10	Lasioglossum (Evylaeus)	sp D	Lasioglossum (Evylaeus) sp D
O	TER1	18/07/2002	2002	7	18	Lasioglossum (Evylaeus)	sp D	Lasioglossum (Evylaeus) sp D
O	TER1	18/07/2002	2002	7	18	Lasioglossum (Evylaeus)	sp D	Lasioglossum (Evylaeus) sp D
C	TUR	27/06/2002	2002	6	27	Lasioglossum (Evylaeus)	sp D	Lasioglossum (Evylaeus) sp D
C	TUR	23/07/2002	2002	7	23	Lasioglossum (Evylaeus)	sp D	Lasioglossum (Evylaeus) sp D
C	TUR	23/07/2002	2002	7	23	Lasioglossum (Evylaeus)	sp D	Lasioglossum (Evylaeus) sp D
C	TUR	23/07/2002	2002	7	23	Lasioglossum (Evylaeus)	sp D	Lasioglossum (Evylaeus) sp D
C	TUR	05/08/2002	2002	8	5	Lasioglossum (Evylaeus)	sp D	Lasioglossum (Evylaeus) sp D
O	FUL2	03/04/2002	2002	4	3	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
O	FUL2	03/04/2002	2002	4	3	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
O	FUL2	14/05/2002	2002	5	14	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
O	FUL2	14/05/2002	2002	5	14	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
O	FUL2	14/05/2002	2002	5	14	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
O	FUL2	14/05/2002	2002	5	14	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
O	FUL2	07/06/2002	2002	6	7	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
O	FUL2	07/06/2002	2002	6	7	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
O	RIV3	23/05/2002	2002	5	23	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	LOW	07/06/2002	2002	6	7	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	LOW	07/06/2002	2002	6	7	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	LOW	07/06/2002	2002	6	7	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	LOW	07/06/2002	2002	6	7	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	MUR63	23/05/2002	2002	5	23	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	MUR63	06/06/2002	2002	6	6	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	MUR70	17/05/2002	2002	5	17	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	MUR70	17/05/2002	2002	5	17	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	MUR70	06/06/2002	2002	6	6	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	MUR70	06/06/2002	2002	6	6	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	29/03/2002	2002	3	29	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	29/03/2002	2002	3	29	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	29/03/2002	2002	3	29	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	29/03/2002	2002	3	29	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	29/03/2002	2002	3	29	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	29/03/2002	2002	3	29	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	29/03/2002	2002	3	29	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	29/03/2002	2002	3	29	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	29/03/2002	2002	3	29	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	29/03/2002	2002	3	29	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	20/04/2002	2002	4	20	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	20/04/2002	2002	4	20	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	20/04/2002	2002	4	20	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	20/04/2002	2002	4	20	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	20/04/2002	2002	4	20	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	20/04/2002	2002	4	20	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	13/05/2002	2002	5	13	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	13/05/2002	2002	5	13	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	13/05/2002	2002	5	13	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	13/05/2002	2002	5	13	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	13/05/2002	2002	5	13	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	13/05/2002	2002	5	13	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	13/05/2002	2002	5	13	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	13/05/2002	2002	5	13	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	13/05/2002	2002	5	13	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	13/05/2002	2002	5	13	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	13/05/2002	2002	5	13	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	04/06/2002	2002	6	4	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	04/06/2002	2002	6	4	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
N	PUT1	04/06/2002	2002	6	4	Lasioglossum (Evylaeus)	sp E	Lasioglossum (Evylaeus) sp E
